ID,ORDER,StockCode,Name,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
156392,550137,22447,PIN CUSHION BABUSHKA BLUE,6,2011-04-14 13:59:00,3.35,12477.0,Germany
156393,550137,22453,MEASURING TAPE BABUSHKA BLUE,6,2011-04-14 13:59:00,2.95,12477.0,Germany
156394,550137,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-04-14 13:59:00,7.95,12477.0,Germany
156395,550137,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-04-14 13:59:00,1.25,12477.0,Germany
156396,550137,15044A,PINK PAPER PARASOL,6,2011-04-14 13:59:00,2.95,12477.0,Germany
156397,550137,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,24,2011-04-14 13:59:00,1.65,12477.0,Germany
156398,550137,22244,3 HOOK HANGER MAGIC GARDEN,36,2011-04-14 13:59:00,1.95,12477.0,Germany
156399,550137,22467,GUMBALL COAT RACK,12,2011-04-14 13:59:00,2.55,12477.0,Germany
156400,550137,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2011-04-14 13:59:00,2.1,12477.0,Germany
156401,550137,82580,BATHROOM METAL SIGN,12,2011-04-14 13:59:00,0.55,12477.0,Germany
156402,550137,21164,HOME SWEET HOME METAL SIGN,12,2011-04-14 13:59:00,2.95,12477.0,Germany
156403,550137,44242B,PINK FEATHERS CURTAIN,20,2011-04-14 13:59:00,1.25,12477.0,Germany
156404,550137,84356,POMPOM CURTAIN,12,2011-04-14 13:59:00,5.95,12477.0,Germany
156405,550137,21042,RED RETROSPOT APRON,3,2011-04-14 13:59:00,5.95,12477.0,Germany
156406,550137,22123,PING MICROWAVE APRON,12,2011-04-14 13:59:00,1.95,12477.0,Germany
156407,550137,22990,COTTON APRON PANTRY DESIGN,6,2011-04-14 13:59:00,4.95,12477.0,Germany
156408,550137,22939,APRON APPLE DELIGHT,4,2011-04-14 13:59:00,4.95,12477.0,Germany
156409,550137,22979,PANTRY WASHING UP BRUSH,12,2011-04-14 13:59:00,1.45,12477.0,Germany
156410,550137,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-14 13:59:00,0.55,12477.0,Germany
156411,550137,21155,RED RETROSPOT PEG BAG,12,2011-04-14 13:59:00,2.55,12477.0,Germany
156412,550137,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",72,2011-04-14 13:59:00,4.25,12477.0,Germany
156413,550137,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,24,2011-04-14 13:59:00,0.83,12477.0,Germany
156414,550137,22200,FRYING PAN PINK POLKADOT,8,2011-04-14 13:59:00,4.25,12477.0,Germany
156415,550137,21035,SET/2 RED RETROSPOT TEA TOWELS,100,2011-04-14 13:59:00,2.75,12477.0,Germany
156416,550137,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-04-14 13:59:00,3.25,12477.0,Germany
156417,550137,22723,SET OF 6 HERB TINS SKETCHBOOK,8,2011-04-14 13:59:00,3.95,12477.0,Germany
156418,550137,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-04-14 13:59:00,2.95,12477.0,Germany
156419,550137,22626,BLACK KITCHEN SCALES,2,2011-04-14 13:59:00,8.5,12477.0,Germany
156420,550137,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-04-14 13:59:00,2.1,12477.0,Germany
156421,550137,21936,RED RETROSPOT PICNIC BAG,10,2011-04-14 13:59:00,2.95,12477.0,Germany
156422,550137,23199,JUMBO BAG APPLES,10,2011-04-14 13:59:00,2.08,12477.0,Germany
156423,550137,20750,RED RETROSPOT MINI CASES,2,2011-04-14 13:59:00,7.95,12477.0,Germany
156424,550137,22449,SILK PURSE BABUSHKA PINK,6,2011-04-14 13:59:00,3.35,12477.0,Germany
156425,550137,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,3,2011-04-14 13:59:00,4.95,12477.0,Germany
156426,550137,22176,BLUE OWL SOFT TOY,6,2011-04-14 13:59:00,2.95,12477.0,Germany
156427,550137,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-04-14 13:59:00,1.45,12477.0,Germany
156428,550137,22637,PIGGY BANK RETROSPOT,4,2011-04-14 13:59:00,2.55,12477.0,Germany
156429,550137,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2011-04-14 13:59:00,8.95,12477.0,Germany
156430,550137,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-04-14 13:59:00,7.95,12477.0,Germany
156431,550137,22692,DOORMAT WELCOME TO OUR HOME,10,2011-04-14 13:59:00,6.75,12477.0,Germany
156432,550137,48184,DOORMAT ENGLISH ROSE,6,2011-04-14 13:59:00,7.95,12477.0,Germany
156433,550137,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-04-14 13:59:00,1.25,12477.0,Germany
156434,550137,84968A,SET OF 16 VINTAGE ROSE CUTLERY,5,2011-04-14 13:59:00,12.75,12477.0,Germany
156435,550137,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,5,2011-04-14 13:59:00,12.75,12477.0,Germany
156436,550137,21539,RED RETROSPOT BUTTER DISH,12,2011-04-14 13:59:00,4.95,12477.0,Germany
156437,550137,21531,RED RETROSPOT SUGAR JAM BOWL,12,2011-04-14 13:59:00,2.55,12477.0,Germany
156438,550137,22222,CAKE PLATE LOVEBIRD WHITE,3,2011-04-14 13:59:00,4.95,12477.0,Germany
156439,550137,22070,SMALL RED RETROSPOT MUG IN BOX,6,2011-04-14 13:59:00,3.75,12477.0,Germany
156440,550137,21877,HOME SWEET HOME MUG,12,2011-04-14 13:59:00,1.25,12477.0,Germany
156441,550137,21564,PINK  HEART SHAPE LOVE BUCKET,36,2011-04-14 13:59:00,2.95,12477.0,Germany
156442,550137,21563,RED HEART SHAPE LOVE BUCKET,36,2011-04-14 13:59:00,2.95,12477.0,Germany
156443,550137,22354,RETROSPOT PADDED SEAT CUSHION,5,2011-04-14 13:59:00,3.75,12477.0,Germany
156718,550162,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-04-14 16:23:00,1.25,12569.0,Germany
156719,550162,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-04-14 16:23:00,1.25,12569.0,Germany
156720,550162,22067,CHOC TRUFFLE GOLD TRINKET POT,12,2011-04-14 16:23:00,1.65,12569.0,Germany
156721,550162,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,2011-04-14 16:23:00,2.95,12569.0,Germany
156722,550162,22135,MINI LADLE LOVE HEART PINK,12,2011-04-14 16:23:00,0.42,12569.0,Germany
156723,550162,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-04-14 16:23:00,2.55,12569.0,Germany
156724,550162,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,2011-04-14 16:23:00,2.25,12569.0,Germany
156725,550162,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2011-04-14 16:23:00,2.25,12569.0,Germany
156726,550162,POST,POSTAGE,2,2011-04-14 16:23:00,18.0,12569.0,Germany
156807,C550171,20971,PINK BLUE FELT CRAFT TRINKET BOX,-1,2011-04-14 16:53:00,1.25,12585.0,Germany
156827,550178,20719,WOODLAND CHARLOTTE BAG,20,2011-04-14 17:25:00,0.85,12662.0,Germany
156828,550178,20726,LUNCH BAG WOODLAND,20,2011-04-14 17:25:00,1.65,12662.0,Germany
156829,550178,22175,PINK OWL SOFT TOY,6,2011-04-14 17:25:00,2.95,12662.0,Germany
156830,550178,22176,BLUE OWL SOFT TOY,6,2011-04-14 17:25:00,2.95,12662.0,Germany
156831,550178,21680,WOODLAND  STICKERS,12,2011-04-14 17:25:00,0.85,12662.0,Germany
156832,550178,21981,PACK OF 12 WOODLAND TISSUES,24,2011-04-14 17:25:00,0.29,12662.0,Germany
156833,550178,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-04-14 17:25:00,1.65,12662.0,Germany
156834,550178,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-04-14 17:25:00,1.65,12662.0,Germany
156835,550178,20750,RED RETROSPOT MINI CASES,4,2011-04-14 17:25:00,7.95,12662.0,Germany
156836,550178,22894,TABLECLOTH RED APPLES DESIGN,2,2011-04-14 17:25:00,9.95,12662.0,Germany
156837,550178,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,2011-04-14 17:25:00,4.15,12662.0,Germany
156838,550178,22148,EASTER CRAFT 4 CHICKS,12,2011-04-14 17:25:00,1.95,12662.0,Germany
156839,550178,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-04-14 17:25:00,5.95,12662.0,Germany
156840,550178,22318,FIVE HEART HANGING DECORATION,6,2011-04-14 17:25:00,2.95,12662.0,Germany
156841,550178,21936,RED RETROSPOT PICNIC BAG,5,2011-04-14 17:25:00,2.95,12662.0,Germany
156842,550178,21238,RED RETROSPOT CUP,8,2011-04-14 17:25:00,0.85,12662.0,Germany
156843,550178,21239,PINK  POLKADOT CUP,8,2011-04-14 17:25:00,0.85,12662.0,Germany
156844,550178,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-04-14 17:25:00,2.08,12662.0,Germany
156845,550178,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,2011-04-14 17:25:00,1.25,12662.0,Germany
156846,550178,20712,JUMBO BAG WOODLAND ANIMALS,20,2011-04-14 17:25:00,2.08,12662.0,Germany
156847,550178,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-04-14 17:25:00,2.95,12662.0,Germany
156848,550178,POST,POSTAGE,2,2011-04-14 17:25:00,18.0,12662.0,Germany
156849,550178,23206,LUNCH BAG APPLE DESIGN,10,2011-04-14 17:25:00,1.65,12662.0,Germany
156850,550178,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-04-14 17:25:00,0.85,12662.0,Germany
157014,550187,POST,POSTAGE,2,2011-04-14 18:40:00,18.0,13811.0,Germany
157015,550187,23050,RECYCLED ACAPULCO MAT GREEN,5,2011-04-14 18:40:00,8.25,13811.0,Germany
157016,550187,23051,RECYCLED ACAPULCO MAT BLUE,5,2011-04-14 18:40:00,8.25,13811.0,Germany
157017,550187,23052,RECYCLED ACAPULCO MAT TURQUOISE,5,2011-04-14 18:40:00,8.25,13811.0,Germany
157018,550187,23049,RECYCLED ACAPULCO MAT RED,7,2011-04-14 18:40:00,8.25,13811.0,Germany
157019,550187,23053,RECYCLED ACAPULCO MAT PINK,5,2011-04-14 18:40:00,8.25,13811.0,Germany
159703,550354,M,Manual,1,2011-04-18 10:28:00,222.75,13811.0,Germany
159710,C550355,M,Manual,-1,2011-04-18 10:29:00,222.75,13811.0,Germany
162980,550527,22555,PLASTERS IN TIN STRONGMAN,12,2011-04-19 10:48:00,1.65,12476.0,Germany
162981,550527,21220,SET/4 BADGES DOGS,10,2011-04-19 10:48:00,1.25,12476.0,Germany
162982,550527,21718,RED METAL BEACH SPADE,12,2011-04-19 10:48:00,1.25,12476.0,Germany
162983,550527,22549,PICTURE DOMINOES,12,2011-04-19 10:48:00,1.45,12476.0,Germany
162984,550527,22619,SET OF 6 SOLDIER SKITTLES,8,2011-04-19 10:48:00,3.75,12476.0,Germany
162985,550527,23193,BUFFALO BILL TREASURE BOOK BOX,8,2011-04-19 10:48:00,2.25,12476.0,Germany
162986,550527,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-04-19 10:48:00,12.75,12476.0,Germany
162987,550527,22605,WOODEN CROQUET GARDEN SET,4,2011-04-19 10:48:00,12.75,12476.0,Germany
162988,550527,21411,GINGHAM HEART  DOORSTOP RED,3,2011-04-19 10:48:00,4.25,12476.0,Germany
162989,550527,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,2011-04-19 10:48:00,8.5,12476.0,Germany
162990,550527,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-04-19 10:48:00,1.69,12476.0,Germany
162991,550527,22191,IVORY DINER WALL CLOCK,4,2011-04-19 10:48:00,8.5,12476.0,Germany
162992,550527,22192,BLUE DINER WALL CLOCK,4,2011-04-19 10:48:00,8.5,12476.0,Germany
162993,550527,22467,GUMBALL COAT RACK,24,2011-04-19 10:48:00,2.55,12476.0,Germany
162994,550527,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,2011-04-19 10:48:00,4.65,12476.0,Germany
162995,550527,21395,BLUE POLKADOT BEAKER,48,2011-04-19 10:48:00,0.39,12476.0,Germany
162996,550527,21394,RED POLKADOT BEAKER,48,2011-04-19 10:48:00,0.39,12476.0,Germany
162997,550527,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-04-19 10:48:00,1.65,12476.0,Germany
162998,550527,22328,ROUND SNACK BOXES SET OF 4 FRUITS,24,2011-04-19 10:48:00,2.95,12476.0,Germany
162999,550527,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-04-19 10:48:00,2.1,12476.0,Germany
163000,550527,22979,PANTRY WASHING UP BRUSH,12,2011-04-19 10:48:00,1.45,12476.0,Germany
163001,550527,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-04-19 10:48:00,1.25,12476.0,Germany
163002,550527,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,2011-04-19 10:48:00,0.83,12476.0,Germany
163003,550527,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-04-19 10:48:00,3.95,12476.0,Germany
163004,550527,22626,BLACK KITCHEN SCALES,2,2011-04-19 10:48:00,8.5,12476.0,Germany
163005,550527,22702,BLACK AND WHITE CAT BOWL,6,2011-04-19 10:48:00,2.1,12476.0,Germany
163006,550527,23053,RECYCLED ACAPULCO MAT PINK,4,2011-04-19 10:48:00,8.25,12476.0,Germany
163007,550527,23051,RECYCLED ACAPULCO MAT BLUE,4,2011-04-19 10:48:00,8.25,12476.0,Germany
163008,550527,21080,SET/20 RED RETROSPOT PAPER NAPKINS,24,2011-04-19 10:48:00,0.85,12476.0,Germany
163009,550527,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-04-19 10:48:00,0.65,12476.0,Germany
163010,550527,21094,SET/6 RED SPOTTY PAPER PLATES,24,2011-04-19 10:48:00,0.85,12476.0,Germany
163011,550527,22423,REGENCY CAKESTAND 3 TIER,4,2011-04-19 10:48:00,12.75,12476.0,Germany
163012,550527,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-04-19 10:48:00,3.75,12476.0,Germany
163013,550527,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-04-19 10:48:00,0.85,12476.0,Germany
163014,550527,20984,12 PENCILS TALL TUBE POSY,12,2011-04-19 10:48:00,0.85,12476.0,Germany
163015,550527,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2011-04-19 10:48:00,0.42,12476.0,Germany
163016,550527,21507,"ELEPHANT, BIRTHDAY CARD,",12,2011-04-19 10:48:00,0.42,12476.0,Germany
163017,550527,22037,ROBOT BIRTHDAY CARD,12,2011-04-19 10:48:00,0.42,12476.0,Germany
163018,550527,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-04-19 10:48:00,2.95,12476.0,Germany
163019,550527,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-04-19 10:48:00,3.75,12476.0,Germany
163020,550527,22595,GINGHAM HEART DECORATION,12,2011-04-19 10:48:00,0.85,12476.0,Germany
163021,550527,22849,BREAD BIN DINER STYLE MINT,4,2011-04-19 10:48:00,14.95,12476.0,Germany
163022,550527,22611,VINTAGE UNION JACK SHOPPING BAG,6,2011-04-19 10:48:00,4.95,12476.0,Germany
163023,550527,22280,POCKET BAG PINK PAISELY BROWN SPOT,12,2011-04-19 10:48:00,1.25,12476.0,Germany
163024,550527,21484,CHICK GREY HOT WATER BOTTLE,8,2011-04-19 10:48:00,3.45,12476.0,Germany
163025,550527,84849D,HOT BATHS SOAP HOLDER,12,2011-04-19 10:48:00,1.69,12476.0,Germany
163026,550527,20961,STRAWBERRY BATH SPONGE,10,2011-04-19 10:48:00,1.25,12476.0,Germany
163027,550527,20963,APPLE BATH SPONGE,10,2011-04-19 10:48:00,1.25,12476.0,Germany
163028,550527,85053,FRENCH ENAMEL CANDLEHOLDER,12,2011-04-19 10:48:00,2.1,12476.0,Germany
163029,550527,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-04-19 10:48:00,1.65,12476.0,Germany
163030,550527,POST,POSTAGE,11,2011-04-19 10:48:00,18.0,12476.0,Germany
163507,C550611,22060,LARGE CAKE STAND HANGING HEARTS,-6,2011-04-19 12:23:00,3.95,12569.0,Germany
163638,550620,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-04-19 13:39:00,1.69,12585.0,Germany
163639,550620,21136,PAINTED METAL PEARS ASSORTED,32,2011-04-19 13:39:00,1.69,12585.0,Germany
163640,550620,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-04-19 13:39:00,12.75,12585.0,Germany
163641,550620,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,192,2011-04-19 13:39:00,0.72,12585.0,Germany
163642,550620,21135,VICTORIAN  METAL POSTCARD SPRING,16,2011-04-19 13:39:00,1.69,12585.0,Germany
163643,550620,22558,CLOTHES PEGS RETROSPOT PACK 24,24,2011-04-19 13:39:00,1.65,12585.0,Germany
163644,550620,22634,CHILDS BREAKFAST SET SPACEBOY,8,2011-04-19 13:39:00,8.5,12585.0,Germany
163645,550620,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-19 13:39:00,12.75,12585.0,Germany
163646,550620,20828,GLITTER BUTTERFLY CLIPS,12,2011-04-19 13:39:00,2.55,12585.0,Germany
163647,550620,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-04-19 13:39:00,2.1,12585.0,Germany
163648,550620,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-04-19 13:39:00,1.25,12585.0,Germany
163649,550620,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-04-19 13:39:00,12.75,12585.0,Germany
163650,550620,21756,BATH BUILDING BLOCK WORD,3,2011-04-19 13:39:00,5.95,12585.0,Germany
163651,550620,22615,PACK OF 12 CIRCUS PARADE TISSUES,24,2011-04-19 13:39:00,0.29,12585.0,Germany
163652,550620,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-04-19 13:39:00,4.95,12585.0,Germany
163653,550620,23127,FELTCRAFT GIRL NICOLE KIT,4,2011-04-19 13:39:00,4.95,12585.0,Germany
163654,550620,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-04-19 13:39:00,4.95,12585.0,Germany
163655,550620,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-04-19 13:39:00,4.15,12585.0,Germany
163656,550620,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-04-19 13:39:00,8.5,12585.0,Germany
163657,550620,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-04-19 13:39:00,1.65,12585.0,Germany
163658,550620,23256,CHILDRENS CUTLERY SPACEBOY,4,2011-04-19 13:39:00,4.15,12585.0,Germany
163659,550620,POST,POSTAGE,6,2011-04-19 13:39:00,18.0,12585.0,Germany
163779,550625,22893,MINI CAKE STAND T-LIGHT HOLDER,288,2011-04-19 14:02:00,0.36,12619.0,Germany
163780,550625,22333,RETROSPOT PARTY BAG + STICKER SET,48,2011-04-19 14:02:00,1.45,12619.0,Germany
163781,550625,47599A,PINK PARTY BAGS,100,2011-04-19 14:02:00,1.69,12619.0,Germany
163782,550625,47599B,BLUE PARTY BAGS,6,2011-04-19 14:02:00,2.1,12619.0,Germany
163783,550625,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-04-19 14:02:00,1.45,12619.0,Germany
163784,550625,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-04-19 14:02:00,1.45,12619.0,Germany
163785,550625,POST,POSTAGE,2,2011-04-19 14:02:00,18.0,12619.0,Germany
164739,550665,20685,DOORMAT RED RETROSPOT,2,2011-04-20 09:31:00,7.95,12530.0,Germany
164740,550665,22740,POLKADOT PEN,48,2011-04-20 09:31:00,0.85,12530.0,Germany
164741,550665,23256,CHILDRENS CUTLERY SPACEBOY,8,2011-04-20 09:31:00,4.15,12530.0,Germany
164742,550665,23199,JUMBO BAG APPLES,30,2011-04-20 09:31:00,2.08,12530.0,Germany
164743,550665,23204,CHARLOTTE BAG APPLES DESIGN,50,2011-04-20 09:31:00,0.85,12530.0,Germany
164744,550665,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-04-20 09:31:00,4.15,12530.0,Germany
164745,550665,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-04-20 09:31:00,4.15,12530.0,Germany
164746,550665,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-04-20 09:31:00,4.15,12530.0,Germany
164747,550665,20723,STRAWBERRY CHARLOTTE BAG,10,2011-04-20 09:31:00,0.85,12530.0,Germany
164748,550665,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-04-20 09:31:00,0.85,12530.0,Germany
164749,550665,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-04-20 09:31:00,2.08,12530.0,Germany
164750,550665,85099B,JUMBO BAG RED RETROSPOT,30,2011-04-20 09:31:00,2.08,12530.0,Germany
164751,550665,22432,WATERING CAN PINK BUNNY,6,2011-04-20 09:31:00,1.95,12530.0,Germany
164752,550665,POST,POSTAGE,2,2011-04-20 09:31:00,18.0,12530.0,Germany
166627,550946,22962,JAM JAR WITH PINK LID,12,2011-04-21 15:52:00,0.85,12708.0,Germany
166628,550946,22963,JAM JAR WITH GREEN LID,12,2011-04-21 15:52:00,0.85,12708.0,Germany
166629,550946,23231,WRAP DOILEY DESIGN,25,2011-04-21 15:52:00,0.42,12708.0,Germany
166630,550946,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2011-04-21 15:52:00,2.95,12708.0,Germany
166631,550946,22551,PLASTERS IN TIN SPACEBOY,12,2011-04-21 15:52:00,1.65,12708.0,Germany
166632,550946,22629,SPACEBOY LUNCH BOX,12,2011-04-21 15:52:00,1.95,12708.0,Germany
166633,550946,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-04-21 15:52:00,1.25,12708.0,Germany
166634,550946,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-04-21 15:52:00,1.25,12708.0,Germany
166635,550946,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-04-21 15:52:00,1.25,12708.0,Germany
166636,550946,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-04-21 15:52:00,1.25,12708.0,Germany
166637,550946,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-04-21 15:52:00,1.25,12708.0,Germany
166638,550946,POST,POSTAGE,1,2011-04-21 15:52:00,18.0,12708.0,Germany
166968,550960,23201,JUMBO BAG ALPHABET,10,2011-04-21 16:39:00,2.08,12622.0,Germany
166969,550960,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-04-21 16:39:00,0.85,12622.0,Germany
166970,550960,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-04-21 16:39:00,4.95,12622.0,Germany
166971,550960,22197,SMALL POPCORN HOLDER,12,2011-04-21 16:39:00,0.85,12622.0,Germany
166972,550960,85066,CREAM SWEETHEART MINI CHEST,2,2011-04-21 16:39:00,12.75,12622.0,Germany
166973,550960,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2011-04-21 16:39:00,2.55,12622.0,Germany
166974,550960,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-21 16:39:00,12.75,12622.0,Germany
166975,550960,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2011-04-21 16:39:00,3.75,12622.0,Germany
166976,550960,21328,BALLOONS  WRITING SET,12,2011-04-21 16:39:00,1.65,12622.0,Germany
166977,550960,21249,WOODLAND  HEIGHT CHART STICKERS,6,2011-04-21 16:39:00,2.95,12622.0,Germany
166978,550960,POST,POSTAGE,1,2011-04-21 16:39:00,18.0,12622.0,Germany
168326,C551018,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-1,2011-04-26 11:19:00,2.95,12705.0,Germany
168327,C551018,22667,RECIPE BOX RETROSPOT,-6,2011-04-26 11:19:00,2.95,12705.0,Germany
168328,C551018,22467,GUMBALL COAT RACK,-2,2011-04-26 11:19:00,2.55,12705.0,Germany
168329,C551018,22355,CHARLOTTE BAG SUKI DESIGN,-1,2011-04-26 11:19:00,0.85,12705.0,Germany
168330,C551018,21426,WOODLAND STORAGE BOX SMALL,-1,2011-04-26 11:19:00,2.1,12705.0,Germany
168331,C551018,21424,WOODLAND STORAGE BOX LARGE,-1,2011-04-26 11:19:00,2.95,12705.0,Germany
168332,C551018,21238,RED RETROSPOT CUP,-1,2011-04-26 11:19:00,0.85,12705.0,Germany
168333,C551018,20719,WOODLAND CHARLOTTE BAG,-1,2011-04-26 11:19:00,0.85,12705.0,Germany
168334,C551018,20712,JUMBO BAG WOODLAND ANIMALS,-2,2011-04-26 11:19:00,1.95,12705.0,Germany
169789,551258,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-04-27 12:02:00,0.85,12621.0,Germany
169790,551258,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-04-27 12:02:00,0.85,12621.0,Germany
169791,551258,20665,RED RETROSPOT PURSE,6,2011-04-27 12:02:00,2.95,12621.0,Germany
169792,551258,21556,CERAMIC STRAWBERRY MONEY BOX,6,2011-04-27 12:02:00,2.55,12621.0,Germany
169793,551258,23078,ICE CREAM PEN LIP GLOSS,24,2011-04-27 12:02:00,1.25,12621.0,Germany
169794,551258,22175,PINK OWL SOFT TOY,12,2011-04-27 12:02:00,2.95,12621.0,Germany
169795,551258,22176,BLUE OWL SOFT TOY,12,2011-04-27 12:02:00,2.95,12621.0,Germany
169796,551258,21128,GOLD FISHING GNOME,2,2011-04-27 12:02:00,6.95,12621.0,Germany
169797,551258,22621,TRADITIONAL KNITTING NANCY,12,2011-04-27 12:02:00,1.65,12621.0,Germany
169798,551258,22651,GENTLEMAN SHIRT REPAIR KIT,12,2011-04-27 12:02:00,0.85,12621.0,Germany
169799,551258,22077,6 RIBBONS RUSTIC CHARM,12,2011-04-27 12:02:00,1.65,12621.0,Germany
169800,551258,85049D,BRIGHT BLUES RIBBONS,12,2011-04-27 12:02:00,1.25,12621.0,Germany
169801,551258,85049G,CHOCOLATE BOX RIBBONS,12,2011-04-27 12:02:00,1.25,12621.0,Germany
169802,551258,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-04-27 12:02:00,1.25,12621.0,Germany
169803,551258,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,2011-04-27 12:02:00,1.25,12621.0,Germany
169804,551258,22303,COFFEE MUG APPLES DESIGN,12,2011-04-27 12:02:00,2.55,12621.0,Germany
169805,551258,22302,COFFEE MUG PEARS  DESIGN,12,2011-04-27 12:02:00,2.55,12621.0,Germany
169806,551258,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-04-27 12:02:00,1.65,12621.0,Germany
169807,551258,22904,CALENDAR PAPER CUT DESIGN,6,2011-04-27 12:02:00,2.95,12621.0,Germany
169808,551258,20977,36 PENCILS TUBE WOODLAND,32,2011-04-27 12:02:00,1.25,12621.0,Germany
169809,551258,22570,FELTCRAFT CUSHION RABBIT,8,2011-04-27 12:02:00,3.75,12621.0,Germany
169810,551258,22568,FELTCRAFT CUSHION OWL,8,2011-04-27 12:02:00,3.75,12621.0,Germany
169811,551258,22423,REGENCY CAKESTAND 3 TIER,32,2011-04-27 12:02:00,10.95,12621.0,Germany
169812,551258,21881,CUTE CATS TAPE,12,2011-04-27 12:02:00,0.65,12621.0,Germany
169813,551258,23199,JUMBO BAG APPLES,20,2011-04-27 12:02:00,2.08,12621.0,Germany
169814,551258,21931,JUMBO STORAGE BAG SUKI,20,2011-04-27 12:02:00,2.08,12621.0,Germany
